Name,Index,Offset,IoType,Unit,Item,Action,Device,DataType,ContactPoint,IsSubscription,Default,Min,Max,Timeout,AlarmCode,ExeCmd,ActuatorId,Options,SimCmd,Desc
xInRobotERROR_CODE_BITS_6,0,0,0,InRobot,,ERROR_CODE_BITS_6,InRobot,1,0,0,0,0,1,0,0,0x04,0,5,,
xInRobotERROR_CODE_BITS_7,0,0,0,InRobot,,ERROR_CODE_BITS_7,InRobot,1,0,0,0,0,1,0,0,0x04,0,6,,
xInRobotERROR_CODE_BITS_8,0,0,0,InRobot,,ERROR_CODE_BITS_8,InRobot,1,0,0,0,0,1,0,0,0x04,0,7,,
xInRobotSPARE_WR0408,0,0,0,InRobot,,SPARE_WR0408,InRobot,1,0,0,0,0,1,0,0,0x04,0,8,,
xInRobotSPARE_WR0409,0,0,0,InRobot,,SPARE_WR0409,InRobot,1,0,0,0,0,1,0,0,0x04,0,9,,
xInRobotSPARE_WR0410,0,0,0,InRobot,,SPARE_WR0410,InRobot,1,0,0,0,0,1,0,0,0x04,0,10,,
xInRobotSPARE_WR0411,0,0,0,InRobot,,SPARE_WR0411,InRobot,1,0,0,0,0,1,0,0,0x04,0,11,,
xInRobotSPARE_WR0412,0,0,0,InRobot,,SPARE_WR0412,InRobot,1,0,0,0,0,1,0,0,0x04,0,12,,
xInRobotSPARE_WR0413,0,0,0,InRobot,,SPARE_WR0413,InRobot,1,0,0,0,0,1,0,0,0x04,0,13,,
xInRobotSPARE_WR0414,0,0,0,InRobot,,SPARE_WR0414,InRobot,1,0,0,0,0,1,0,0,0x04,0,14,,
xInRobotSPARE_WR0415,0,0,0,InRobot,,SPARE_WR0415,InRobot,1,0,0,0,0,1,0,0,0x04,0,15,,
yInRobotMOVING_CONDITION_P1,0,0,1,InRobot,,MOVING_CONDITION_P1,InRobot,1,0,0,0,0,1,0,0,0x00,0,0,,
yInRobotMOVING_CONDITION_P2,0,0,1,InRobot,,MOVING_CONDITION_P2,InRobot,1,0,0,0,0,1,0,0,0x00,0,1,,
yInRobotMOVING_CONDITION_P3,0,0,1,InRobot,,MOVING_CONDITION_P3,InRobot,1,0,0,0,0,1,0,0,0x00,0,2,,
yInRobotMOVING_CONDITION_P4,0,0,1,InRobot,,MOVING_CONDITION_P4,InRobot,1,0,0,0,0,1,0,0,0x00,0,3,,
yInRobotMOVING_CONDITION_P5,0,0,1,InRobot,,MOVING_CONDITION_P5,InRobot,1,0,0,0,0,1,0,0,0x00,0,4,,
yInRobotMOVING_CONDITION_P6,0,0,1,InRobot,,MOVING_CONDITION_P6,InRobot,1,0,0,0,0,1,0,0,0x00,0,5,,
yInRobotMOVING_CONDITION_P7,0,0,1,InRobot,,MOVING_CONDITION_P7,InRobot,1,0,0,0,0,1,0,0,0x00,0,6,,
yInRobotMOVING_CONDITION_P8,0,0,1,InRobot,,MOVING_CONDITION_P8,InRobot,1,0,0,0,0,1,0,0,0x00,0,7,,
yInRobotMOVING_CONDITION_P9,0,0,1,InRobot,,MOVING_CONDITION_P9,InRobot,1,0,0,0,0,1,0,0,0x00,0,8,,
yInRobotMOVING_CONDITION_P10,0,0,1,InRobot,,MOVING_CONDITION_P10,InRobot,1,0,0,0,0,1,0,0,0x00,0,9,,
yInRobotMOVING_CONDITION_P11,0,0,1,InRobot,,MOVING_CONDITION_P11,InRobot,1,0,0,0,0,1,0,0,0x00,0,10,,
yInRobotMOVING_CONDITION_P12,0,0,1,InRobot,,MOVING_CONDITION_P12,InRobot,1,0,0,0,0,1,0,0,0x00,0,11,,
yInRobotMOVING_CONDITION_P13,0,0,1,InRobot,,MOVING_CONDITION_P13,InRobot,1,0,0,0,0,1,0,0,0x00,0,12,,
yInRobotMOVING_CONDITION_P14,0,0,1,InRobot,,MOVING_CONDITION_P14,InRobot,1,0,0,0,0,1,0,0,0x00,0,13,,
yInRobotMOVING_CONDITION_P15,0,0,1,InRobot,,MOVING_CONDITION_P15,InRobot,1,0,0,0,0,1,0,0,0x00,0,14,,
yInRobotMOVING_CONDITION_P16,0,0,1,InRobot,,MOVING_CONDITION_P16,InRobot,1,0,0,0,0,1,0,0,0x00,0,15,,
yInRobotMOVING_CONDITION_P17,0,0,1,InRobot,,MOVING_CONDITION_P17,InRobot,1,0,0,0,0,1,0,0,0x01,0,0,,
yInRobotMOVING_CONDITION_P18,0,0,1,InRobot,,MOVING_CONDITION_P18,InRobot,1,0,0,0,0,1,0,0,0x01,0,1,,
yInRobotMOVING_CONDITION_P19,0,0,1,InRobot,,MOVING_CONDITION_P19,InRobot,1,0,0,0,0,1,0,0,0x01,0,2,,
yInRobotMOVING_CONDITION_P20,0,0,1,InRobot,,MOVING_CONDITION_P20,InRobot,1,0,0,0,0,1,0,0,0x01,0,3,,
yInRobotSPARE_WW0104,0,0,1,InRobot,,SPARE_WW0104,InRobot,1,0,0,0,0,1,0,0,0x01,0,4,,
yInRobotSPARE_WW0105,0,0,1,InRobot,,SPARE_WW0105,InRobot,1,0,0,0,0,1,0,0,0x01,0,5,,
yInRobotCOMPLETE_RETURN,0,0,1,InRobot,,COMPLETE_RETURN,InRobot,1,0,0,0,0,1,0,0,0x01,0,6,,
yInRobotERROR_CODE_RETURN,0,0,1,InRobot,,ERROR_CODE_RETURN,InRobot,1,0,0,0,0,1,0,0,0x01,0,7,,
yInRobotRECIPE_NO_BITS_1,0,0,1,InRobot,,RECIPE_NO_BITS_1,InRobot,1,0,0,0,0,1,0,0,0x01,0,8,,
yInRobotRECIPE_NO_BITS_2,0,0,1,InRobot,,RECIPE_NO_BITS_2,InRobot,1,0,0,0,0,1,0,0,0x01,0,9,,
yInRobotRECIPE_NO_BITS_3,0,0,1,InRobot,,RECIPE_NO_BITS_3,InRobot,1,0,0,0,0,1,0,0,0x01,0,10,,
yInRobotRECIPE_NO_BITS_4,0,0,1,InRobot,,RECIPE_NO_BITS_4,InRobot,1,0,0,0,0,1,0,0,0x01,0,11,,
yInRobotRECIPE_NO_BITS_5,0,0,1,InRobot,,RECIPE_NO_BITS_5,InRobot,1,0,0,0,0,1,0,0,0x01,0,12,,
yInRobotRECIPE_NO_BITS_6,0,0,1,InRobot,,RECIPE_NO_BITS_6,InRobot,1,0,0,0,0,1,0,0,0x01,0,13,,
yInRobotSPARE_WW0114,0,0,1,InRobot,,SPARE_WW0114,InRobot,1,0,0,0,0,1,0,0,0x01,0,14,,
yInRobotSPARE_WW0115,0,0,1,InRobot,,SPARE_WW0115,InRobot,1,0,0,0,0,1,0,0,0x01,0,15,,
yInRobotMANUAL_POS_BINARY_1,0,0,1,InRobot,,MANUAL_POS_BINARY_1,InRobot,1,0,0,0,0,1,0,0,0x02,0,0,,
yInRobotMANUAL_POS_BINARY_2,0,0,1,InRobot,,MANUAL_POS_BINARY_2,InRobot,1,0,0,0,0,1,0,0,0x02,0,1,,
yInRobotMANUAL_POS_BINARY_3,0,0,1,InRobot,,MANUAL_POS_BINARY_3,InRobot,1,0,0,0,0,1,0,0,0x02,0,2,,
yInRobotMANUAL_POS_BINARY_4,0,0,1,InRobot,,MANUAL_POS_BINARY_4,InRobot,1,0,0,0,0,1,0,0,0x02,0,3,,
yInRobotMANUAL_POS_BINARY_5,0,0,1,InRobot,,MANUAL_POS_BINARY_5,InRobot,1,0,0,0,0,1,0,0,0x02,0,4,,
yInRobotMANUAL_POS_BINARY_6,0,0,1,InRobot,,MANUAL_POS_BINARY_6,InRobot,1,0,0,0,0,1,0,0,0x02,0,5,,
yInRobotMANUAL_POS_BINARY_7,0,0,1,InRobot,,MANUAL_POS_BINARY_7,InRobot,1,0,0,0,0,1,0,0,0x02,0,6,,
yInRobotMANUAL_POS_BINARY_8,0,0,1,InRobot,,MANUAL_POS_BINARY_8,InRobot,1,0,0,0,0,1,0,0,0x02,0,7,,
yInRobotMANUAL_POS_BINARY_9,0,0,1,InRobot,,MANUAL_POS_BINARY_9,InRobot,1,0,0,0,0,1,0,0,0x02,0,8,,
yInRobotMANUAL_POS_BINARY_10,0,0,1,InRobot,,MANUAL_POS_BINARY_10,InRobot,1,0,0,0,0,1,0,0,0x02,0,9,,
yInRobotMANUAL_POS_BINARY_11,0,0,1,InRobot,,MANUAL_POS_BINARY_11,InRobot,1,0,0,0,0,1,0,0,0x02,0,10,,
yInRobotMANUAL_POS_BINARY_12,0,0,1,InRobot,,MANUAL_POS_BINARY_12,InRobot,1,0,0,0,0,1,0,0,0x02,0,11,,
yInRobotMANUAL_POS_BINARY_13,0,0,1,InRobot,,MANUAL_POS_BINARY_13,InRobot,1,0,0,0,0,1,0,0,0x02,0,12,,
yInRobotMANUAL_POS_BINARY_14,0,0,1,InRobot,,MANUAL_POS_BINARY_14,InRobot,1,0,0,0,0,1,0,0,0x02,0,13,,
yInRobotMANUAL_POS_BINARY_15,0,0,1,InRobot,,MANUAL_POS_BINARY_15,InRobot,1,0,0,0,0,1,0,0,0x02,0,14,,
yInRobotMANUAL_POS_BINARY_16,0,0,1,InRobot,,MANUAL_POS_BINARY_16,InRobot,1,0,0,0,0,1,0,0,0x02,0,15,,
yInRobotAUTO_CALIBRATION_REQ_1,0,0,1,InRobot,,AUTO_CALIBRATION_REQ_1,InRobot,1,0,0,0,0,1,0,0,0x03,0,0,,
yInRobotAUTO_CALIBRATION_REQ_2,0,0,1,InRobot,,AUTO_CALIBRATION_REQ_2,InRobot,1,0,0,0,0,1,0,0,0x03,0,1,,
yInRobotAUTO_CALIBRATION_REQ_3,0,0,1,InRobot,,AUTO_CALIBRATION_REQ_3,InRobot,1,0,0,0,0,1,0,0,0x03,0,2,,
yInRobotAUTO_CALIBRATION_REQ_4,0,0,1,InRobot,,AUTO_CALIBRATION_REQ_4,InRobot,1,0,0,0,0,1,0,0,0x03,0,3,,
yInRobotINTERFERENCE_REGION1_PERMIT,0,0,1,InRobot,,INTERFERENCE_REGION1_PERMIT,InRobot,1,0,0,0,0,1,0,0,0x03,0,4,,
yInRobotINTERFERENCE_REGION2_PERMIT,0,0,1,InRobot,,INTERFERENCE_REGION2_PERMIT,InRobot,1,0,0,0,0,1,0,0,0x03,0,5,,
yInRobotINTERFERENCE_REGION3_PERMIT,0,0,1,InRobot,,INTERFERENCE_REGION3_PERMIT,InRobot,1,0,0,0,0,1,0,0,0x03,0,6,,
yInRobotSPARE_WW0307,0,0,1,InRobot,,SPARE_WW0307,InRobot,1,0,0,0,0,1,0,0,0x03,0,7,,
yInRobotU5_RECEIVE_REQ,0,0,1,InRobot,,U5_RECEIVE_REQ,InRobot,1,0,0,0,0,1,0,0,0x03,0,8,,
yInRobotU5_SEND_REQ,0,0,1,InRobot,,U5_SEND_REQ,InRobot,1,0,0,0,0,1,0,0,0x03,0,9,,
yInRobotSPARE_WW0310,0,0,1,InRobot,,SPARE_WW0310,InRobot,1,0,0,0,0,1,0,0,0x03,0,10,,
yInRobotU4_RECEIVE_REQ,0,0,1,InRobot,,U4_RECEIVE_REQ,InRobot,1,0,0,0,0,1,0,0,0x03,0,11,,
yInRobotU4_SEND_REQ,0,0,1,InRobot,,U4_SEND_REQ,InRobot,1,0,0,0,0,1,0,0,0x03,0,12,,
yInRobotPROCESS_SKIP_REQ,0,0,1,InRobot,,PROCESS_SKIP_REQ,InRobot,1,0,0,0,0,1,0,0,0x03,0,13,,
yInRobotPROCESS_EXIT_REQ,0,0,1,InRobot,,PROCESS_EXIT_REQ,InRobot,1,0,0,0,0,1,0,0,0x03,0,14,,
yInRobotPROCESS_ERROR_REQ,0,0,1,InRobot,,PROCESS_ERROR_REQ,InRobot,1,0,0,0,0,1,0,0,0x03,0,15,,
yInRobotALIGN_TOOL1_X_LOW_1,0,0,1,InRobot,,ALIGN_TOOL1_X_LOW_1,InRobot,1,0,0,0,0,1,0,0,0x04,0,0,,
yInRobotALIGN_TOOL1_X_LOW_2,0,0,1,InRobot,,ALIGN_TOOL1_X_LOW_2,InRobot,1,0,0,0,0,1,0,0,0x04,0,1,,
yInRobotALIGN_TOOL1_X_LOW_3,0,0,1,InRobot,,ALIGN_TOOL1_X_LOW_3,InRobot,1,0,0,0,0,1,0,0,0x04,0,2,,
yInRobotALIGN_TOOL1_X_LOW_4,0,0,1,InRobot,,ALIGN_TOOL1_X_LOW_4,InRobot,1,0,0,0,0,1,0,0,0x04,0,3,,
yInRobotALIGN_TOOL1_X_LOW_5,0,0,1,InRobot,,ALIGN_TOOL1_X_LOW_5,InRobot,1,0,0,0,0,1,0,0,0x04,0,4,,
yInRobotALIGN_TOOL1_X_LOW_6,0,0,1,InRobot,,ALIGN_TOOL1_X_LOW_6,InRobot,1,0,0,0,0,1,0,0,0x04,0,5,,
yInRobotALIGN_TOOL1_X_LOW_7,0,0,1,InRobot,,ALIGN_TOOL1_X_LOW_7,InRobot,1,0,0,0,0,1,0,0,0x04,0,6,,
yInRobotALIGN_TOOL1_X_LOW_8,0,0,1,InRobot,,ALIGN_TOOL1_X_LOW_8,InRobot,1,0,0,0,0,1,0,0,0x04,0,7,,
yInRobotALIGN_TOOL1_X_LOW_9,0,0,1,InRobot,,ALIGN_TOOL1_X_LOW_9,InRobot,1,0,0,0,0,1,0,0,0x04,0,8,,
yInRobotALIGN_TOOL1_X_LOW_10,0,0,1,InRobot,,ALIGN_TOOL1_X_LOW_10,InRobot,1,0,0,0,0,1,0,0,0x04,0,9,,
yInRobotALIGN_TOOL1_X_LOW_11,0,0,1,InRobot,,ALIGN_TOOL1_X_LOW_11,InRobot,1,0,0,0,0,1,0,0,0x04,0,10,,
yInRobotALIGN_TOOL1_X_LOW_12,0,0,1,InRobot,,ALIGN_TOOL1_X_LOW_12,InRobot,1,0,0,0,0,1,0,0,0x04,0,11,,
yInRobotALIGN_TOOL1_X_LOW_13,0,0,1,InRobot,,ALIGN_TOOL1_X_LOW_13,InRobot,1,0,0,0,0,1,0,0,0x04,0,12,,
yInRobotALIGN_TOOL1_X_LOW_14,0,0,1,InRobot,,ALIGN_TOOL1_X_LOW_14,InRobot,1,0,0,0,0,1,0,0,0x04,0,13,,
yInRobotALIGN_TOOL1_X_LOW_15,0,0,1,InRobot,,ALIGN_TOOL1_X_LOW_15,InRobot,1,0,0,0,0,1,0,0,0x04,0,14,,
yInRobotALIGN_TOOL1_X_LOW_16,0,0,1,InRobot,,ALIGN_TOOL1_X_LOW_16,InRobot,1,0,0,0,0,1,0,0,0x04,0,15,,
yInRobotALIGN_TOOL1_X_HIGH_1,0,0,1,InRobot,,ALIGN_TOOL1_X_HIGH_1,InRobot,1,0,0,0,0,1,0,0,0x05,0,0,,
yInRobotALIGN_TOOL1_X_HIGH_2,0,0,1,InRobot,,ALIGN_TOOL1_X_HIGH_2,InRobot,1,0,0,0,0,1,0,0,0x05,0,1,,
yInRobotALIGN_TOOL1_X_HIGH_3,0,0,1,InRobot,,ALIGN_TOOL1_X_HIGH_3,InRobot,1,0,0,0,0,1,0,0,0x05,0,2,,
yInRobotALIGN_TOOL1_X_HIGH_4,0,0,1,InRobot,,ALIGN_TOOL1_X_HIGH_4,InRobot,1,0,0,0,0,1,0,0,0x05,0,3,,
yInRobotALIGN_TOOL1_X_HIGH_5,0,0,1,InRobot,,ALIGN_TOOL1_X_HIGH_5,InRobot,1,0,0,0,0,1,0,0,0x05,0,4,,
yInRobotALIGN_TOOL1_X_HIGH_6,0,0,1,InRobot,,ALIGN_TOOL1_X_HIGH_6,InRobot,1,0,0,0,0,1,0,0,0x05,0,5,,
yInRobotALIGN_TOOL1_X_HIGH_7,0,0,1,InRobot,,ALIGN_TOOL1_X_HIGH_7,InRobot,1,0,0,0,0,1,0,0,0x05,0,6,,
yInRobotALIGN_TOOL1_X_HIGH_8,0,0,1,InRobot,,ALIGN_TOOL1_X_HIGH_8,InRobot,1,0,0,0,0,1,0,0,0x05,0,7,,
yInRobotALIGN_TOOL1_X_HIGH_9,0,0,1,InRobot,,ALIGN_TOOL1_X_HIGH_9,InRobot,1,0,0,0,0,1,0,0,0x05,0,8,,
yInRobotALIGN_TOOL1_X_HIGH_10,0,0,1,InRobot,,ALIGN_TOOL1_X_HIGH_10,InRobot,1,0,0,0,0,1,0,0,0x05,0,9,,
yInRobotALIGN_TOOL1_X_HIGH_11,0,0,1,InRobot,,ALIGN_TOOL1_X_HIGH_11,InRobot,1,0,0,0,0,1,0,0,0x05,0,10,,
yInRobotALIGN_TOOL1_X_HIGH_12,0,0,1,InRobot,,ALIGN_TOOL1_X_HIGH_12,InRobot,1,0,0,0,0,1,0,0,0x05,0,11,,
yInRobotALIGN_TOOL1_X_HIGH_13,0,0,1,InRobot,,ALIGN_TOOL1_X_HIGH_13,InRobot,1,0,0,0,0,1,0,0,0x05,0,12,,
yInRobotALIGN_TOOL1_X_HIGH_14,0,0,1,InRobot,,ALIGN_TOOL1_X_HIGH_14,InRobot,1,0,0,0,0,1,0,0,0x05,0,13,,
yInRobotALIGN_TOOL1_X_HIGH_15,0,0,1,InRobot,,ALIGN_TOOL1_X_HIGH_15,InRobot,1,0,0,0,0,1,0,0,0x05,0,14,,
yInRobotALIGN_TOOL1_X_MINUS,0,0,1,InRobot,,ALIGN_TOOL1_X_MINUS,InRobot,1,0,0,0,0,1,0,0,0x05,0,15,,
yInRobotALIGN_TOOL1_Y_LOW_1,0,0,1,InRobot,,ALIGN_TOOL1_Y_LOW_1,InRobot,1,0,0,0,0,1,0,0,0x06,0,0,,
yInRobotALIGN_TOOL1_Y_LOW_2,0,0,1,InRobot,,ALIGN_TOOL1_Y_LOW_2,InRobot,1,0,0,0,0,1,0,0,0x06,0,1,,
yInRobotALIGN_TOOL1_Y_LOW_3,0,0,1,InRobot,,ALIGN_TOOL1_Y_LOW_3,InRobot,1,0,0,0,0,1,0,0,0x06,0,2,,
yInRobotALIGN_TOOL1_Y_LOW_4,0,0,1,InRobot,,ALIGN_TOOL1_Y_LOW_4,InRobot,1,0,0,0,0,1,0,0,0x06,0,3,,
yInRobotALIGN_TOOL1_Y_LOW_5,0,0,1,InRobot,,ALIGN_TOOL1_Y_LOW_5,InRobot,1,0,0,0,0,1,0,0,0x06,0,4,,
yInRobotALIGN_TOOL1_Y_LOW_6,0,0,1,InRobot,,ALIGN_TOOL1_Y_LOW_6,InRobot,1,0,0,0,0,1,0,0,0x06,0,5,,
yInRobotALIGN_TOOL1_Y_LOW_7,0,0,1,InRobot,,ALIGN_TOOL1_Y_LOW_7,InRobot,1,0,0,0,0,1,0,0,0x06,0,6,,
yInRobotALIGN_TOOL1_Y_LOW_8,0,0,1,InRobot,,ALIGN_TOOL1_Y_LOW_8,InRobot,1,0,0,0,0,1,0,0,0x06,0,7,,
yInRobotALIGN_TOOL1_Y_LOW_9,0,0,1,InRobot,,ALIGN_TOOL1_Y_LOW_9,InRobot,1,0,0,0,0,1,0,0,0x06,0,8,,
yInRobotALIGN_TOOL1_Y_LOW_10,0,0,1,InRobot,,ALIGN_TOOL1_Y_LOW_10,InRobot,1,0,0,0,0,1,0,0,0x06,0,9,,
yInRobotALIGN_TOOL1_Y_LOW_11,0,0,1,InRobot,,ALIGN_TOOL1_Y_LOW_11,InRobot,1,0,0,0,0,1,0,0,0x06,0,10,,
yInRobotALIGN_TOOL1_Y_LOW_12,0,0,1,InRobot,,ALIGN_TOOL1_Y_LOW_12,InRobot,1,0,0,0,0,1,0,0,0x06,0,11,,
yInRobotALIGN_TOOL1_Y_LOW_13,0,0,1,InRobot,,ALIGN_TOOL1_Y_LOW_13,InRobot,1,0,0,0,0,1,0,0,0x06,0,12,,
yInRobotALIGN_TOOL1_Y_LOW_14,0,0,1,InRobot,,ALIGN_TOOL1_Y_LOW_14,InRobot,1,0,0,0,0,1,0,0,0x06,0,13,,
yInRobotALIGN_TOOL1_Y_LOW_15,0,0,1,InRobot,,ALIGN_TOOL1_Y_LOW_15,InRobot,1,0,0,0,0,1,0,0,0x06,0,14,,
yInRobotALIGN_TOOL1_Y_LOW_16,0,0,1,InRobot,,ALIGN_TOOL1_Y_LOW_16,InRobot,1,0,0,0,0,1,0,0,0x06,0,15,,
yInRobotALIGN_TOOL1_Y_HIGH_1,0,0,1,InRobot,,ALIGN_TOOL1_Y_HIGH_1,InRobot,1,0,0,0,0,1,0,0,0x07,0,0,,
yInRobotALIGN_TOOL1_Y_HIGH_2,0,0,1,InRobot,,ALIGN_TOOL1_Y_HIGH_2,InRobot,1,0,0,0,0,1,0,0,0x07,0,1,,
yInRobotALIGN_TOOL1_Y_HIGH_3,0,0,1,InRobot,,ALIGN_TOOL1_Y_HIGH_3,InRobot,1,0,0,0,0,1,0,0,0x07,0,2,,
yInRobotALIGN_TOOL1_Y_HIGH_4,0,0,1,InRobot,,ALIGN_TOOL1_Y_HIGH_4,InRobot,1,0,0,0,0,1,0,0,0x07,0,3,,
yInRobotALIGN_TOOL1_Y_HIGH_5,0,0,1,InRobot,,ALIGN_TOOL1_Y_HIGH_5,InRobot,1,0,0,0,0,1,0,0,0x07,0,4,,
yInRobotALIGN_TOOL1_Y_HIGH_6,0,0,1,InRobot,,ALIGN_TOOL1_Y_HIGH_6,InRobot,1,0,0,0,0,1,0,0,0x07,0,5,,
yInRobotALIGN_TOOL1_Y_HIGH_7,0,0,1,InRobot,,ALIGN_TOOL1_Y_HIGH_7,InRobot,1,0,0,0,0,1,0,0,0x07,0,6,,
yInRobotALIGN_TOOL1_Y_HIGH_8,0,0,1,InRobot,,ALIGN_TOOL1_Y_HIGH_8,InRobot,1,0,0,0,0,1,0,0,0x07,0,7,,
yInRobotALIGN_TOOL1_Y_HIGH_9,0,0,1,InRobot,,ALIGN_TOOL1_Y_HIGH_9,InRobot,1,0,0,0,0,1,0,0,0x07,0,8,,
yInRobotALIGN_TOOL1_Y_HIGH_10,0,0,1,InRobot,,ALIGN_TOOL1_Y_HIGH_10,InRobot,1,0,0,0,0,1,0,0,0x07,0,9,,
yInRobotALIGN_TOOL1_Y_HIGH_11,0,0,1,InRobot,,ALIGN_TOOL1_Y_HIGH_11,InRobot,1,0,0,0,0,1,0,0,0x07,0,10,,
yInRobotALIGN_TOOL1_Y_HIGH_12,0,0,1,InRobot,,ALIGN_TOOL1_Y_HIGH_12,InRobot,1,0,0,0,0,1,0,0,0x07,0,11,,
yInRobotALIGN_TOOL1_Y_HIGH_13,0,0,1,InRobot,,ALIGN_TOOL1_Y_HIGH_13,InRobot,1,0,0,0,0,1,0,0,0x07,0,12,,
yInRobotALIGN_TOOL1_Y_HIGH_14,0,0,1,InRobot,,ALIGN_TOOL1_Y_HIGH_14,InRobot,1,0,0,0,0,1,0,0,0x07,0,13,,
yInRobotALIGN_TOOL1_Y_HIGH_15,0,0,1,InRobot,,ALIGN_TOOL1_Y_HIGH_15,InRobot,1,0,0,0,0,1,0,0,0x07,0,14,,
yInRobotALIGN_TOOL1_Y_MINUS,0,0,1,InRobot,,ALIGN_TOOL1_Y_MINUS,InRobot,1,0,0,0,0,1,0,0,0x07,0,15,,
yInRobotALIGN_TOOL1_T_LOW_1,0,0,1,InRobot,,ALIGN_TOOL1_T_LOW_1,InRobot,1,0,0,0,0,1,0,0,0x08,0,0,,
yInRobotALIGN_TOOL1_T_LOW_2,0,0,1,InRobot,,ALIGN_TOOL1_T_LOW_2,InRobot,1,0,0,0,0,1,0,0,0x08,0,1,,
yInRobotALIGN_TOOL1_T_LOW_3,0,0,1,InRobot,,ALIGN_TOOL1_T_LOW_3,InRobot,1,0,0,0,0,1,0,0,0x08,0,2,,
yInRobotALIGN_TOOL1_T_LOW_4,0,0,1,InRobot,,ALIGN_TOOL1_T_LOW_4,InRobot,1,0,0,0,0,1,0,0,0x08,0,3,,
yInRobotALIGN_TOOL1_T_LOW_5,0,0,1,InRobot,,ALIGN_TOOL1_T_LOW_5,InRobot,1,0,0,0,0,1,0,0,0x08,0,4,,
yInRobotALIGN_TOOL1_T_LOW_6,0,0,1,InRobot,,ALIGN_TOOL1_T_LOW_6,InRobot,1,0,0,0,0,1,0,0,0x08,0,5,,
yInRobotALIGN_TOOL1_T_LOW_7,0,0,1,InRobot,,ALIGN_TOOL1_T_LOW_7,InRobot,1,0,0,0,0,1,0,0,0x08,0,6,,
yInRobotALIGN_TOOL1_T_LOW_8,0,0,1,InRobot,,ALIGN_TOOL1_T_LOW_8,InRobot,1,0,0,0,0,1,0,0,0x08,0,7,,
yInRobotALIGN_TOOL1_T_LOW_9,0,0,1,InRobot,,ALIGN_TOOL1_T_LOW_9,InRobot,1,0,0,0,0,1,0,0,0x08,0,8,,
yInRobotALIGN_TOOL1_T_LOW_10,0,0,1,InRobot,,ALIGN_TOOL1_T_LOW_10,InRobot,1,0,0,0,0,1,0,0,0x08,0,9,,
yInRobotALIGN_TOOL1_T_LOW_11,0,0,1,InRobot,,ALIGN_TOOL1_T_LOW_11,InRobot,1,0,0,0,0,1,0,0,0x08,0,10,,
yInRobotALIGN_TOOL1_T_LOW_12,0,0,1,InRobot,,ALIGN_TOOL1_T_LOW_12,InRobot,1,0,0,0,0,1,0,0,0x08,0,11,,
yInRobotALIGN_TOOL1_T_LOW_13,0,0,1,InRobot,,ALIGN_TOOL1_T_LOW_13,InRobot,1,0,0,0,0,1,0,0,0x08,0,12,,
yInRobotALIGN_TOOL1_T_LOW_14,0,0,1,InRobot,,ALIGN_TOOL1_T_LOW_14,InRobot,1,0,0,0,0,1,0,0,0x08,0,13,,
yInRobotALIGN_TOOL1_T_LOW_15,0,0,1,InRobot,,ALIGN_TOOL1_T_LOW_15,InRobot,1,0,0,0,0,1,0,0,0x08,0,14,,
yInRobotALIGN_TOOL1_T_LOW_16,0,0,1,InRobot,,ALIGN_TOOL1_T_LOW_16,InRobot,1,0,0,0,0,1,0,0,0x08,0,15,,
yInRobotALIGN_TOOL1_T_HIGH_1,0,0,1,InRobot,,ALIGN_TOOL1_T_HIGH_1,InRobot,1,0,0,0,0,1,0,0,0x09,0,0,,
yInRobotALIGN_TOOL1_T_HIGH_2,0,0,1,InRobot,,ALIGN_TOOL1_T_HIGH_2,InRobot,1,0,0,0,0,1,0,0,0x09,0,1,,
yInRobotALIGN_TOOL1_T_HIGH_3,0,0,1,InRobot,,ALIGN_TOOL1_T_HIGH_3,InRobot,1,0,0,0,0,1,0,0,0x09,0,2,,
yInRobotALIGN_TOOL1_T_HIGH_4,0,0,1,InRobot,,ALIGN_TOOL1_T_HIGH_4,InRobot,1,0,0,0,0,1,0,0,0x09,0,3,,
yInRobotALIGN_TOOL1_T_HIGH_5,0,0,1,InRobot,,ALIGN_TOOL1_T_HIGH_5,InRobot,1,0,0,0,0,1,0,0,0x09,0,4,,
yInRobotALIGN_TOOL1_T_HIGH_6,0,0,1,InRobot,,ALIGN_TOOL1_T_HIGH_6,InRobot,1,0,0,0,0,1,0,0,0x09,0,5,,
yInRobotALIGN_TOOL1_T_HIGH_7,0,0,1,InRobot,,ALIGN_TOOL1_T_HIGH_7,InRobot,1,0,0,0,0,1,0,0,0x09,0,6,,
yInRobotALIGN_TOOL1_T_HIGH_8,0,0,1,InRobot,,ALIGN_TOOL1_T_HIGH_8,InRobot,1,0,0,0,0,1,0,0,0x09,0,7,,
yInRobotALIGN_TOOL1_T_HIGH_9,0,0,1,InRobot,,ALIGN_TOOL1_T_HIGH_9,InRobot,1,0,0,0,0,1,0,0,0x09,0,8,,
yInRobotALIGN_TOOL1_T_HIGH_10,0,0,1,InRobot,,ALIGN_TOOL1_T_HIGH_10,InRobot,1,0,0,0,0,1,0,0,0x09,0,9,,
yInRobotALIGN_TOOL1_T_HIGH_11,0,0,1,InRobot,,ALIGN_TOOL1_T_HIGH_11,InRobot,1,0,0,0,0,1,0,0,0x09,0,10,,
yInRobotALIGN_TOOL1_T_HIGH_12,0,0,1,InRobot,,ALIGN_TOOL1_T_HIGH_12,InRobot,1,0,0,0,0,1,0,0,0x09,0,11,,
